,MJD,V,E_V,CHI2,FILENAME,SNR,EXPTIME,AIRMASS,WAVE_CAL,BARYCOR,RVEPOCH,ACCEPT,MASK
171,59091.72778701516,261.563,,2571.988,Sun_200830.1079.fits,405,600.003,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
172,59091.73335474985,-920.203,18.645,3094.213,Sun_200830.1080.fits,441,199.303,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
173,59091.73926360835,-63.323,,3053.161,Sun_200830.1081.fits,443,498.852,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
174,59091.74247428181,-701.674,28.366,3077.995,Sun_200830.1082.fits,443,146.279,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
175,59091.74471915307,-556.405,15.027,3063.087,Sun_200830.1083.fits,442,147.485,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
176,59091.75227700653,-271.404,12.866,2235.944,Sun_200830.1086.fits,381,600.003,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
177,59091.75693232304,-806.555,16.407,3043.226,Sun_200830.1087.fits,440,292.622,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
178,59091.76002788398,-572.434,15.429,3034.447,Sun_200830.1088.fits,443,143.974,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
179,59091.76432820693,-791.719,22.494,2810.755,Sun_200830.1089.fits,422,600.004,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
180,59091.77281073065,-369.399,14.925,3077.51,Sun_200830.1092.fits,444,270.958,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
181,59091.77508714718,-560.884,22.695,3104.415,Sun_200830.1093.fits,444,142.65,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
182,59091.77732597716,-505.757,20.412,3071.121,Sun_200830.1094.fits,444,142.814,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
183,59091.77957712997,-583.088,23.556,3110.425,Sun_200830.1095.fits,444,144.752,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
184,59091.78194930067,-183.909,,3119.357,Sun_200830.1096.fits,442,154.41,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
185,59091.78455887085,-63.976,,3067.084,Sun_200830.1097.fits,442,275.939,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
186,59091.78788605122,-629.443,17.004,3043.437,Sun_200830.1098.fits,440,142.346,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
187,59091.7901072592,-640.285,25.911,3078.534,Sun_200830.1099.fits,442,142.327,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
188,59091.79382742577,-650.041,17.526,3067.797,Sun_200830.1102.fits,441,143.352,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
189,59091.79604114134,-692.349,13.992,3063.067,Sun_200830.1103.fits,441,144.88,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
190,59091.79833567906,-653.317,17.638,3114.404,Sun_200830.1104.fits,442,150.173,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
191,59091.80060672036,-502.214,20.355,3076.642,Sun_200830.1105.fits,442,145.438,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
192,59091.80288170129,-619.103,25.029,3114.631,Sun_200830.1106.fits,443,148.211,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
193,59091.80523444299,-677.109,18.272,3106.544,Sun_200830.1107.fits,440,163.292,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
194,59091.80909336074,-1342.923,18.007,3153.249,Sun_200830.1108.fits,444,509.595,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
195,59091.81644143464,-503.769,13.53,3070.055,Sun_200830.1109.fits,444,504.419,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
196,59091.8237594355,-679.342,16.859,2067.449,Sun_200830.1112.fits,363,600.003,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
197,59091.83134615119,-550.082,24.791,2480.397,Sun_200830.1113.fits,400,600.003,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
198,59091.84038201423,-173.334,,461.623,Sun_200830.1114.fits,176,600.004,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
199,59091.84745638725,-643.898,27.128,1276.514,Sun_200830.1117.fits,288,600.004,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
200,59091.8558032916,-1491.444,874.535,2.038,Sun_200830.1118.fits,15,600.003,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
201,59091.86417395097,-390.474,53.503,266.678,Sun_200830.1119.fits,138,600.005,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
202,59091.87575621495,827.966,50.025,346.621,Sun_200830.1122.fits,158,600.005,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
203,59091.87787038107,-1042.659,16.869,3080.638,Sun_200830.1123.fits,443,175.154,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
204,59091.8804505912,-323.656,13.093,3107.229,Sun_200830.1124.fits,441,167.352,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
205,59091.88364858927,340.317,,3069.144,Sun_200830.1125.fits,441,224.285,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
206,59091.88598947622,-620.826,16.755,3096.984,Sun_200830.1126.fits,442,138.808,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
207,59091.88816987233,-685.069,18.517,3082.288,Sun_200830.1127.fits,441,139.447,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
208,59091.89036683687,-781.145,21.154,3082.788,Sun_200830.1128.fits,439,140.098,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
209,59091.89411233294,-1230.536,16.624,3101.608,Sun_200830.1131.fits,441,156.372,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
210,59091.89651478281,-755.904,15.294,3102.976,Sun_200830.1132.fits,441,146.455,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
211,59091.89879150166,-931.139,14.996,3120.979,Sun_200830.1133.fits,446,150.94,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
212,59091.90121422259,-646.499,17.47,3081.577,Sun_200830.1134.fits,440,183.915,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
213,59091.90396819015,-462.176,18.767,3064.955,Sun_200830.1135.fits,442,158.815,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
214,59091.90677346965,-606.426,12.321,3087.143,Sun_200830.1136.fits,442,207.838,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
215,59091.90923537385,-420.002,17.041,3090.427,Sun_200830.1137.fits,441,147.669,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
216,59094.65487878615,4419.45,18737.369,0.535,Sun_200902.1065.fits,4,600.004,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
217,59094.66237859394,21456.749,13226.69,0.942,Sun_200902.1066.fits,4,600.003,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
218,59094.66992092013,-15498.37,9998.462,0.668,Sun_200902.1067.fits,4,600.004,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
219,59094.67880996755,-14145.221,9453.257,0.807,Sun_200902.1070.fits,4,600.003,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
220,59094.7385604186,-451.927,18.191,3075.811,Sun_200902.1073.fits,445,115.358,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
221,59094.74044073032,-302.796,24.486,3065.263,Sun_200902.1074.fits,442,114.466,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
222,59094.74231675354,-351.225,28.442,3045.272,Sun_200902.1075.fits,444,114.305,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
223,59094.74420073992,-375.639,15.183,3028.011,Sun_200902.1076.fits,444,114.798,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
224,59094.746111585,-108.294,,3083.555,Sun_200902.1077.fits,443,115.104,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
225,59094.74802044113,-393.611,15.901,3034.583,Sun_200902.1078.fits,444,114.721,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
226,59094.74991721835,-315.225,,3044.934,Sun_200902.1079.fits,443,114.365,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
227,59094.75179935495,-282.896,11.43,3102.033,Sun_200902.1080.fits,444,114.482,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
228,59094.75380287317,-350.232,14.18,3051.108,Sun_200902.1081.fits,442,134.414,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
229,59094.7559090735,-426.184,17.281,3029.65,Sun_200902.1082.fits,443,133.933,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
230,59094.75801851915,-281.512,22.81,3029.315,Sun_200902.1083.fits,441,134.181,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
231,59094.76168177062,-286.348,11.567,3069.097,Sun_200902.1086.fits,444,135.042,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
232,59094.76379879472,-310.491,12.573,3029.147,Sun_200902.1087.fits,442,134.614,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
233,59094.7659394345,-374.309,15.144,3078.957,Sun_200902.1088.fits,445,139.562,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
234,59094.76814259916,-384.256,31.06,3020.701,Sun_200902.1089.fits,443,139.743,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
235,59094.77029632783,-328.28,13.296,3070.649,Sun_200902.1090.fits,442,138.231,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
236,59094.77244992003,-323.336,13.12,3034.315,Sun_200902.1091.fits,440,135.011,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
237,59094.77457756621,-289.757,,3067.914,Sun_200902.1092.fits,442,134.712,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
238,59094.77669739076,-341.12,27.565,3048.564,Sun_200902.1093.fits,444,134.389,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
239,59094.77882042477,-317.954,12.855,3084.712,Sun_200902.1094.fits,442,134.194,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
240,59094.78093427084,-294.098,,3061.241,Sun_200902.1095.fits,443,134.886,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
241,59094.78456968001,-321.247,,3062.021,Sun_200902.1098.fits,442,134.278,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
242,59094.78668565464,-363.664,14.682,3085.664,Sun_200902.1099.fits,444,134.695,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
243,59094.78883692426,-310.265,,3048.974,Sun_200902.1100.fits,441,134.312,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
244,59094.79095077673,-429.045,34.756,3038.024,Sun_200902.1101.fits,441,134.097,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
245,59094.79307404014,-308.986,,3063.357,Sun_200902.1102.fits,442,134.52,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
246,59094.79519525033,-469.137,18.96,3078.949,Sun_200902.1103.fits,443,134.925,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
247,59094.79732321616,-361.294,14.634,3069.178,Sun_200902.1104.fits,442,134.606,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
248,59094.7994331293,-294.648,,3086.352,Sun_200902.1105.fits,442,136.443,1.000000001461,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
249,59094.80159202014,-351.104,14.182,3083.107,Sun_200902.1106.fits,444,136.313,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
250,59094.80373156416,-326.028,26.415,3038.297,Sun_200902.1107.fits,441,136.053,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
251,59094.80738238418,-413.103,16.736,3063.758,Sun_200902.1110.fits,440,136.378,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
252,59094.809529251,-419.11,17.027,2995.992,Sun_200902.1111.fits,438,135.97,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
253,59094.81166561943,-399.108,16.177,3013.523,Sun_200902.1112.fits,440,136.606,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
254,59094.81382575211,-437.902,17.779,3043.393,Sun_200902.1113.fits,439,137.494,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
255,59094.81598141932,-379.862,15.346,3114.063,Sun_200902.1114.fits,442,137.954,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
256,59094.81813465286,-429.624,17.397,3084.535,Sun_200902.1115.fits,443,137.862,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
257,59094.82029029394,-363.796,14.708,3091.776,Sun_200902.1116.fits,441,138.635,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
258,59094.82246272566,-386.866,31.377,3063.861,Sun_200902.1117.fits,441,138.324,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
259,59094.8248206793,1039.834,14.034,2996.549,Sun_200902.1118.fits,440,192.29,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
260,59094.82736249188,-366.903,29.774,3031.843,Sun_200902.1119.fits,440,132.447,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
261,59094.83104347186,-427.94,17.334,3047.796,Sun_200902.1122.fits,443,134.063,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
262,59094.83317378759,-451.069,18.302,3082.455,Sun_200902.1123.fits,440,133.645,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
263,59094.8352613094,-407.021,33.102,3024.006,Sun_200902.1124.fits,440,133.251,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
264,59094.8373515354,-377.765,15.369,3015.067,Sun_200902.1125.fits,439,131.892,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
265,59094.83945120449,-542.979,22.051,3039.29,Sun_200902.1126.fits,440,131.951,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
266,59094.84153789918,-332.002,27.051,3078.175,Sun_200902.1127.fits,436,131.324,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
267,59094.8436163834,-412.68,16.788,3032.287,Sun_200902.1128.fits,437,131.736,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
268,59094.84571224222,-505.971,20.549,3025.708,Sun_200902.1129.fits,438,132.41,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
269,59094.84779426838,-409.478,16.639,3067.909,Sun_200902.1130.fits,438,132.088,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
270,59094.84987724359,-491.807,20.012,3045.319,Sun_200902.1131.fits,437,131.72,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
271,59094.85348909354,-380.81,15.491,3039.737,Sun_200902.1134.fits,437,132.324,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
272,59094.85557227127,-471.564,19.239,3031.048,Sun_200902.1135.fits,436,131.861,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
273,59094.8576629204,-396.426,16.158,3041.148,Sun_200902.1136.fits,437,132.114,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
274,59094.85974230837,-485.405,19.804,3007.553,Sun_200902.1137.fits,436,131.738,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
275,59094.86183158696,-423.532,17.248,3053.968,Sun_200902.1138.fits,438,132.283,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
276,59094.86391363581,-539.304,21.928,3071.31,Sun_200902.1139.fits,436,133.026,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
277,59094.86601011801,-513.438,20.915,3035.801,Sun_200902.1140.fits,439,132.583,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
278,59094.86809175423,-540.196,22.052,3002.106,Sun_200902.1141.fits,437,132.163,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
279,59094.87017364238,-554.509,22.641,3003.62,Sun_200902.1142.fits,436,131.833,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
280,59094.87229108118,-447.799,18.292,3015.057,Sun_200902.1143.fits,436,131.507,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
281,59094.87587304333,-477.95,19.531,3011.22,Sun_200902.1146.fits,435,131.134,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
282,59094.87794784326,-597.528,24.367,3065.73,Sun_200902.1147.fits,436,131.613,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
283,59094.88003641667,-420.286,34.356,3048.366,Sun_200902.1148.fits,435,131.337,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
284,59094.88213951984,-634.013,17.248,3046.705,Sun_200902.1149.fits,437,131.661,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
285,59094.88423986475,-338.3,27.659,2978.967,Sun_200902.1150.fits,433,131.264,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
286,59094.88633236849,-604.981,16.496,2999.662,Sun_200902.1151.fits,435,131.832,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
287,59094.8884411874,-512.241,20.955,2984.396,Sun_200902.1152.fits,435,132.442,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
288,59094.89052213613,-514.55,14.048,3018.484,Sun_200902.1153.fits,435,132.208,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
289,59094.89260938927,-536.348,21.942,2997.77,Sun_200902.1154.fits,436,132.855,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
290,59094.89472163324,-501.955,13.65,3029.133,Sun_200902.1155.fits,438,134.453,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
291,59094.89835224968,-549.751,22.44,3045.303,Sun_200902.1158.fits,435,135.074,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
292,59094.90048618558,-310.832,25.473,3013.012,Sun_200902.1159.fits,433,134.362,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
293,59094.90260213356,-500.774,20.493,3036.491,Sun_200902.1160.fits,433,135.332,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
294,59094.90472013565,-276.9,11.345,3031.41,Sun_200902.1161.fits,432,135.477,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
295,59094.90685370737,-467.428,19.167,2981.276,Sun_200902.1162.fits,432,135.501,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
296,59094.90899198619,-309.359,25.423,2991.947,Sun_200902.1163.fits,431,134.986,1.000000001461,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
297,59095.65237412705,-431.997,34.884,3039.553,Sun_200903.1065.fits,446,138.05,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
298,59095.65453672056,-283.175,,3074.455,Sun_200903.1066.fits,445,138.102,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
299,59095.65668452998,-172.676,,3080.442,Sun_200903.1067.fits,444,137.009,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
300,59095.6588264522,-338.778,13.686,3069.481,Sun_200903.1068.fits,445,136.754,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
301,59095.66095417803,-345.48,13.952,3088.119,Sun_200903.1069.fits,445,136.296,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
302,59095.66309736126,-172.659,,3102.141,Sun_200903.1070.fits,447,136.815,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
303,59095.66522755702,-294.961,11.897,3050.157,Sun_200903.1071.fits,444,136.339,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
304,59095.66735900312,-150.027,,3142.612,Sun_200903.1072.fits,446,136.361,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
305,59095.6694847073,-341.684,13.765,3055.586,Sun_200903.1073.fits,445,135.914,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
306,59095.67161357951,-210.316,,3092.862,Sun_200903.1074.fits,445,135.582,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
307,59095.67524160304,-25.981,,3059.067,Sun_200903.1077.fits,444,134.27,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
308,59095.6773581462,-374.625,30.202,3034.85,Sun_200903.1078.fits,446,134.751,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
309,59095.67947396659,-319.159,,3079.817,Sun_200903.1079.fits,447,134.524,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
310,59095.68157927647,-182.601,,3098.744,Sun_200903.1080.fits,445,134.067,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
311,59095.68367071686,-421.185,16.986,3105.271,Sun_200903.1081.fits,446,133.724,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
312,59095.68577130186,-331.608,13.371,3049.786,Sun_200903.1082.fits,445,133.284,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
313,59095.68786814134,-448.265,18.089,3095.745,Sun_200903.1083.fits,445,132.759,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
314,59095.68994651131,-302.005,,3066.879,Sun_200903.1084.fits,443,131.907,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
315,59095.69203561061,-358.959,28.919,3071.608,Sun_200903.1085.fits,448,132.426,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
316,59095.69412465818,-368.842,29.734,3080.043,Sun_200903.1086.fits,447,132.04,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
317,59095.69769702876,-472.294,19.017,3082.478,Sun_200903.1089.fits,446,132.142,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
318,59095.69976369085,-196.856,,3040.661,Sun_200903.1090.fits,446,131.864,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
319,59095.70183584193,-384.83,15.451,3097.862,Sun_200903.1091.fits,449,132.374,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
320,59095.70390536652,-402.896,16.254,3088.964,Sun_200903.1092.fits,446,131.069,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
321,59095.70598064741,-467.136,12.524,3082.278,Sun_200903.1093.fits,447,131.452,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
322,59095.70804972768,-370.203,14.902,3085.938,Sun_200903.1094.fits,447,131.055,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
323,59095.71011959168,-430.491,17.329,3110.925,Sun_200903.1095.fits,446,131.151,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
324,59095.71218394848,-204.038,,3113.987,Sun_200903.1096.fits,447,131.213,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
325,59095.7142716644,-410.301,16.474,3042.418,Sun_200903.1097.fits,448,131.615,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
326,59095.716348942,-385.762,31.114,3084.54,Sun_200903.1098.fits,445,130.417,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
327,59095.71842550427,-317.107,12.783,3095.145,Sun_200903.1099.fits,446,130.416,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
328,59095.72198834176,-393.268,31.706,3069.809,Sun_200903.1102.fits,447,130.139,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
329,59095.72404126074,-332.095,13.356,3122.667,Sun_200903.1103.fits,445,130.872,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
330,59095.72611317167,-386.685,15.508,3144.548,Sun_200903.1104.fits,445,131.375,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
331,59095.72819013478,-229.598,18.43,3146.907,Sun_200903.1105.fits,447,130.866,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
332,59095.73027082845,-300.332,12.049,3133.198,Sun_200903.1106.fits,449,130.708,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
333,59095.73233752597,-334.593,13.447,3119.27,Sun_200903.1107.fits,446,130.35,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
334,59095.73441678574,-299.655,,3114.301,Sun_200903.1108.fits,447,130.756,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
335,59095.73649252259,-372.813,14.981,3118.031,Sun_200903.1109.fits,447,130.391,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
336,59095.73857816171,-212.052,,3114.356,Sun_200903.1110.fits,445,129.879,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
337,59095.74064014733,-460.779,18.513,3080.441,Sun_200903.1111.fits,447,130.143,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
338,59095.74271527266,-167.612,,3121.432,Sun_200903.1112.fits,445,129.74,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
339,59095.74630375758,-273.15,,3096.406,Sun_200903.1115.fits,446,130.035,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
